location,Code,date,daily_cases,daily_deaths
Angola,AGO,"May 16, 2020",0,0
Angola,AGO,"May 17, 2020",0,0
Angola,AGO,"May 18, 2020",0,0
Angola,AGO,"May 19, 2020",0,0
Angola,AGO,"May 20, 2020",2,0
Angola,AGO,"May 21, 2020",2,1
Anguilla,AIA,"Mar 27, 2020",2,0
Anguilla,AIA,"Mar 28, 2020",0,0
Anguilla,AIA,"Mar 29, 2020",0,0
Anguilla,AIA,"Mar 30, 2020",0,0
Anguilla,AIA,"Mar 31, 2020",0,0
Anguilla,AIA,"Apr 1, 2020",0,0
Anguilla,AIA,"Apr 2, 2020",0,0
Anguilla,AIA,"Apr 3, 2020",1,0
Anguilla,AIA,"Apr 4, 2020",0,0
Anguilla,AIA,"Apr 5, 2020",0,0
Anguilla,AIA,"Apr 6, 2020",0,0
Anguilla,AIA,"Apr 7, 2020",0,0
Anguilla,AIA,"Apr 8, 2020",0,0
Anguilla,AIA,"Apr 9, 2020",0,0
Anguilla,AIA,"Apr 10, 2020",0,0
Anguilla,AIA,"Apr 11, 2020",0,0
Anguilla,AIA,"Apr 12, 2020",0,0
Anguilla,AIA,"Apr 13, 2020",0,0
Anguilla,AIA,"Apr 14, 2020",0,0
Anguilla,AIA,"Apr 15, 2020",0,0
Anguilla,AIA,"Apr 16, 2020",0,0
Anguilla,AIA,"Apr 17, 2020",0,0
Anguilla,AIA,"Apr 18, 2020",0,0
Anguilla,AIA,"Apr 19, 2020",0,0
Anguilla,AIA,"Apr 20, 2020",0,0
Anguilla,AIA,"Apr 21, 2020",0,0
Anguilla,AIA,"Apr 22, 2020",0,0
Anguilla,AIA,"Apr 23, 2020",0,0
Anguilla,AIA,"Apr 24, 2020",0,0
Anguilla,AIA,"Apr 25, 2020",0,0
Anguilla,AIA,"Apr 26, 2020",0,0
Anguilla,AIA,"Apr 27, 2020",0,0
Anguilla,AIA,"Apr 28, 2020",0,0
Anguilla,AIA,"Apr 29, 2020",0,0
Anguilla,AIA,"Apr 30, 2020",0,0
Anguilla,AIA,"May 1, 2020",0,0
Anguilla,AIA,"May 2, 2020",0,0
Anguilla,AIA,"May 3, 2020",0,0
Anguilla,AIA,"May 4, 2020",0,0
Anguilla,AIA,"May 5, 2020",0,0
Anguilla,AIA,"May 6, 2020",0,0
Anguilla,AIA,"May 7, 2020",0,0
Anguilla,AIA,"May 8, 2020",0,0
Anguilla,AIA,"May 9, 2020",0,0
Anguilla,AIA,"May 10, 2020",0,0
Anguilla,AIA,"May 11, 2020",0,0
Anguilla,AIA,"May 12, 2020",0,0
Anguilla,AIA,"May 13, 2020",0,0
Anguilla,AIA,"May 14, 2020",0,0
Anguilla,AIA,"May 15, 2020",0,0
Anguilla,AIA,"May 16, 2020",0,0
Anguilla,AIA,"May 17, 2020",0,0
Anguilla,AIA,"May 18, 2020",0,0
Anguilla,AIA,"May 19, 2020",0,0
Anguilla,AIA,"May 20, 2020",0,0
Anguilla,AIA,"May 21, 2020",0,0
Antigua and Barbuda,ATG,"Mar 15, 2020",1,0
Antigua and Barbuda,ATG,"Mar 21, 2020",0,0
Antigua and Barbuda,ATG,"Mar 22, 2020",0,0
Antigua and Barbuda,ATG,"Mar 23, 2020",0,0
Antigua and Barbuda,ATG,"Mar 24, 2020",0,0
Antigua and Barbuda,ATG,"Mar 25, 2020",2,0
Antigua and Barbuda,ATG,"Mar 26, 2020",0,0
Antigua and Barbuda,ATG,"Mar 27, 2020",4,0
Antigua and Barbuda,ATG,"Mar 28, 2020",0,0
Antigua and Barbuda,ATG,"Mar 29, 2020",0,0
Antigua and Barbuda,ATG,"Mar 30, 2020",0,0
Antigua and Barbuda,ATG,"Mar 31, 2020",0,0
Antigua and Barbuda,ATG,"Apr 1, 2020",0,0
Antigua and Barbuda,ATG,"Apr 2, 2020",0,0
Antigua and Barbuda,ATG,"Apr 3, 2020",2,0
Antigua and Barbuda,ATG,"Apr 4, 2020",6,0
Antigua and Barbuda,ATG,"Apr 5, 2020",0,0
Antigua and Barbuda,ATG,"Apr 6, 2020",0,0
Antigua and Barbuda,ATG,"Apr 7, 2020",0,0
Antigua and Barbuda,ATG,"Apr 8, 2020",0,0
Antigua and Barbuda,ATG,"Apr 9, 2020",0,0
Antigua and Barbuda,ATG,"Apr 10, 2020",4,2
Antigua and Barbuda,ATG,"Apr 11, 2020",2,0
Antigua and Barbuda,ATG,"Apr 12, 2020",0,0
Antigua and Barbuda,ATG,"Apr 13, 2020",0,0
Antigua and Barbuda,ATG,"Apr 14, 2020",2,0
Antigua and Barbuda,ATG,"Apr 15, 2020",0,0
Antigua and Barbuda,ATG,"Apr 16, 2020",0,0
Antigua and Barbuda,ATG,"Apr 17, 2020",0,0
Antigua and Barbuda,ATG,"Apr 18, 2020",0,0
Antigua and Barbuda,ATG,"Apr 19, 2020",0,0
Antigua and Barbuda,ATG,"Apr 20, 2020",0,0
Antigua and Barbuda,ATG,"Apr 21, 2020",0,1
Antigua and Barbuda,ATG,"Apr 22, 2020",1,0
Antigua and Barbuda,ATG,"Apr 23, 2020",0,0
Antigua and Barbuda,ATG,"Apr 24, 2020",0,0
Antigua and Barbuda,ATG,"Apr 25, 2020",0,0
Antigua and Barbuda,ATG,"Apr 26, 2020",0,0
Antigua and Barbuda,ATG,"Apr 27, 2020",0,0
Antigua and Barbuda,ATG,"Apr 28, 2020",0,0
Antigua and Barbuda,ATG,"Apr 29, 2020",0,0
Antigua and Barbuda,ATG,"Apr 30, 2020",0,0
Antigua and Barbuda,ATG,"May 1, 2020",0,0
Antigua and Barbuda,ATG,"May 2, 2020",1,0
Antigua and Barbuda,ATG,"May 3, 2020",0,0
Antigua and Barbuda,ATG,"May 4, 2020",0,0
Antigua and Barbuda,ATG,"May 5, 2020",0,0
Antigua and Barbuda,ATG,"May 6, 2020",0,0
Antigua and Barbuda,ATG,"May 7, 2020",0,0
Antigua and Barbuda,ATG,"May 8, 2020",0,0
Antigua and Barbuda,ATG,"May 9, 2020",0,0
Antigua and Barbuda,ATG,"May 10, 2020",0,0
Antigua and Barbuda,ATG,"May 11, 2020",0,0
Antigua and Barbuda,ATG,"May 12, 2020",0,0
Antigua and Barbuda,ATG,"May 13, 2020",0,0
Antigua and Barbuda,ATG,"May 14, 2020",0,0
Antigua and Barbuda,ATG,"May 15, 2020",0,0
Antigua and Barbuda,ATG,"May 16, 2020",0,0
Antigua and Barbuda,ATG,"May 17, 2020",0,0
Antigua and Barbuda,ATG,"May 18, 2020",0,0
Antigua and Barbuda,ATG,"May 19, 2020",0,0
Antigua and Barbuda,ATG,"May 20, 2020",0,0
Antigua and Barbuda,ATG,"May 21, 2020",0,0
Argentina,ARG,"Mar 4, 2020",1,0
Argentina,ARG,"Mar 6, 2020",1,0
Argentina,ARG,"Mar 7, 2020",6,0
Argentina,ARG,"Mar 8, 2020",1,1
Argentina,ARG,"Mar 9, 2020",3,0
Argentina,ARG,"Mar 11, 2020",7,0
Argentina,ARG,"Mar 13, 2020",12,0
Argentina,ARG,"Mar 14, 2020",3,1
Argentina,ARG,"Mar 15, 2020",11,0
Argentina,ARG,"Mar 16, 2020",11,0
Argentina,ARG,"Mar 17, 2020",9,0
Argentina,ARG,"Mar 18, 2020",14,0
Argentina,ARG,"Mar 19, 2020",18,0
Argentina,ARG,"Mar 20, 2020",31,1
Argentina,ARG,"Mar 21, 2020",30,0
Argentina,ARG,"Mar 22, 2020",67,1
Argentina,ARG,"Mar 23, 2020",41,0
Argentina,ARG,"Mar 24, 2020",35,0
Argentina,ARG,"Mar 25, 2020",86,2
Argentina,ARG,"Mar 26, 2020",115,2
Argentina,ARG,"Mar 27, 2020",87,4
Argentina,ARG,"Mar 28, 2020",101,5
Argentina,ARG,"Mar 29, 2020",55,2
Argentina,ARG,"Mar 30, 2020",75,1
Argentina,ARG,"Mar 31, 2020",146,4
Argentina,ARG,"Apr 1, 2020",0,0
Argentina,ARG,"Apr 2, 2020",167,7
Argentina,ARG,"Apr 3, 2020",0,3
Argentina,ARG,"Apr 4, 2020",132,3
Argentina,ARG,"Apr 5, 2020",186,6
Argentina,ARG,"Apr 6, 2020",103,3
Argentina,ARG,"Apr 7, 2020",74,7
Argentina,ARG,"Apr 8, 2020",87,7
Argentina,ARG,"Apr 9, 2020",80,5
Argentina,ARG,"Apr 10, 2020",99,14
Argentina,ARG,"Apr 11, 2020",81,3
Argentina,ARG,"Apr 12, 2020",162,7
Argentina,ARG,"Apr 13, 2020",66,6
Argentina,ARG,"Apr 14, 2020",69,3
Argentina,ARG,"Apr 15, 2020",160,7
Argentina,ARG,"Apr 16, 2020",0,4
Argentina,ARG,"Apr 17, 2020",128,6
Argentina,ARG,"Apr 18, 2020",98,7
Argentina,ARG,"Apr 19, 2020",170,10
Argentina,ARG,"Apr 20, 2020",102,2
Argentina,ARG,"Apr 21, 2020",90,8
Argentina,ARG,"Apr 22, 2020",112,9
Argentina,ARG,"Apr 23, 2020",144,8
Argentina,ARG,"Apr 24, 2020",147,6
Argentina,ARG,"Apr 25, 2020",0,2
Argentina,ARG,"Apr 26, 2020",344,18
Argentina,ARG,"Apr 27, 2020",0,1
Argentina,ARG,"Apr 28, 2020",223,11
Argentina,ARG,"Apr 29, 2020",124,10
Argentina,ARG,"Apr 30, 2020",158,7
Argentina,ARG,"May 1, 2020",143,4
Argentina,ARG,"May 2, 2020",104,7
Argentina,ARG,"May 3, 2020",149,12
Argentina,ARG,"May 4, 2020",102,9
Argentina,ARG,"May 5, 2020",104,14
Argentina,ARG,"May 6, 2020",133,4
Argentina,ARG,"May 7, 2020",188,9
Argentina,ARG,"May 8, 2020",163,9
Argentina,ARG,"May 9, 2020",240,11
Argentina,ARG,"May 10, 2020",165,7
Argentina,ARG,"May 11, 2020",13,0
Argentina,ARG,"May 12, 2020",245,5
Argentina,ARG,"May 13, 2020",529,14
Argentina,ARG,"May 14, 2020",316,10
Argentina,ARG,"May 15, 2020",255,24
Argentina,ARG,"May 16, 2020",345,3
Argentina,ARG,"May 17, 2020",326,7
Argentina,ARG,"May 18, 2020",0,3
Argentina,ARG,"May 19, 2020",566,16
Argentina,ARG,"May 20, 2020",438,11
Argentina,ARG,"May 21, 2020",474,10
Armenia,ARM,"Dec 31, 2019",0,0
Armenia,ARM,"Jan 1, 2020",0,0
Armenia,ARM,"Jan 2, 2020",0,0
Armenia,ARM,"Jan 3, 2020",0,0
Armenia,ARM,"Jan 4, 2020",0,0
Armenia,ARM,"Jan 5, 2020",0,0
Armenia,ARM,"Jan 6, 2020",0,0
Armenia,ARM,"Jan 7, 2020",0,0
Armenia,ARM,"Jan 8, 2020",0,0
Armenia,ARM,"Jan 9, 2020",0,0
Armenia,ARM,"Jan 10, 2020",0,0
Armenia,ARM,"Jan 11, 2020",0,0
Armenia,ARM,"Jan 12, 2020",0,0
Armenia,ARM,"Jan 13, 2020",0,0
Armenia,ARM,"Jan 14, 2020",0,0
Armenia,ARM,"Jan 15, 2020",0,0
Armenia,ARM,"Jan 16, 2020",0,0
Armenia,ARM,"Jan 17, 2020",0,0
Armenia,ARM,"Jan 18, 2020",0,0
Armenia,ARM,"Jan 19, 2020",0,0
Armenia,ARM,"Jan 20, 2020",0,0
Armenia,ARM,"Jan 21, 2020",0,0
Armenia,ARM,"Jan 22, 2020",0,0
Armenia,ARM,"Jan 23, 2020",0,0
Armenia,ARM,"Jan 24, 2020",0,0
Armenia,ARM,"Jan 25, 2020",0,0
Armenia,ARM,"Jan 26, 2020",0,0
Armenia,ARM,"Jan 27, 2020",0,0
Armenia,ARM,"Jan 28, 2020",0,0
Armenia,ARM,"Jan 29, 2020",0,0
Armenia,ARM,"Jan 30, 2020",0,0
Armenia,ARM,"Jan 31, 2020",0,0
Armenia,ARM,"Feb 1, 2020",0,0
Armenia,ARM,"Feb 2, 2020",0,0
Armenia,ARM,"Feb 3, 2020",0,0
Armenia,ARM,"Feb 4, 2020",0,0
Armenia,ARM,"Feb 5, 2020",0,0
Armenia,ARM,"Feb 6, 2020",0,0
Armenia,ARM,"Feb 7, 2020",0,0
Armenia,ARM,"Feb 8, 2020",0,0
Armenia,ARM,"Feb 9, 2020",0,0
Armenia,ARM,"Feb 10, 2020",0,0
Armenia,ARM,"Feb 11, 2020",0,0
Armenia,ARM,"Feb 12, 2020",0,0
Armenia,ARM,"Feb 13, 2020",0,0
Armenia,ARM,"Feb 14, 2020",0,0
Armenia,ARM,"Feb 15, 2020",0,0
Armenia,ARM,"Feb 16, 2020",0,0
Armenia,ARM,"Feb 17, 2020",0,0
Armenia,ARM,"Feb 18, 2020",0,0
Armenia,ARM,"Feb 19, 2020",0,0
Armenia,ARM,"Feb 20, 2020",0,0
Armenia,ARM,"Feb 21, 2020",0,0
Armenia,ARM,"Feb 22, 2020",0,0
Armenia,ARM,"Feb 23, 2020",0,0
Armenia,ARM,"Feb 24, 2020",0,0
Armenia,ARM,"Feb 25, 2020",0,0
Armenia,ARM,"Feb 26, 2020",0,0
Armenia,ARM,"Feb 27, 2020",0,0
Armenia,ARM,"Feb 28, 2020",0,0
Armenia,ARM,"Feb 29, 2020",0,0
Armenia,ARM,"Mar 1, 2020",1,0
Armenia,ARM,"Mar 2, 2020",0,0
Armenia,ARM,"Mar 12, 2020",3,0
Armenia,ARM,"Mar 13, 2020",2,0
Armenia,ARM,"Mar 14, 2020",7,0
Armenia,ARM,"Mar 15, 2020",7,0
Armenia,ARM,"Mar 16, 2020",10,0
Armenia,ARM,"Mar 17, 2020",22,0
Armenia,ARM,"Mar 18, 2020",26,0
Armenia,ARM,"Mar 19, 2020",37,0
Armenia,ARM,"Mar 20, 2020",7,0
Armenia,ARM,"Mar 21, 2020",14,0
Armenia,ARM,"Mar 22, 2020",24,0
Armenia,ARM,"Mar 23, 2020",30,0
Armenia,ARM,"Mar 24, 2020",4,0
Armenia,ARM,"Mar 25, 2020",71,0
Armenia,ARM,"Mar 26, 2020",25,0
Armenia,ARM,"Mar 27, 2020",39,1
Armenia,ARM,"Mar 28, 2020",43,0
Armenia,ARM,"Mar 29, 2020",52,2
Armenia,ARM,"Mar 30, 2020",0,0
Armenia,ARM,"Mar 31, 2020",58,0
Armenia,ARM,"Apr 1, 2020",50,0
Armenia,ARM,"Apr 2, 2020",39,0
Armenia,ARM,"Apr 3, 2020",92,1
Armenia,ARM,"Apr 4, 2020",73,3
Armenia,ARM,"Apr 5, 2020",34,0
Armenia,ARM,"Apr 6, 2020",52,0
Armenia,ARM,"Apr 7, 2020",11,1
Armenia,ARM,"Apr 8, 2020",20,0
Armenia,ARM,"Apr 9, 2020",28,1
Armenia,ARM,"Apr 10, 2020",40,1
Armenia,ARM,"Apr 11, 2020",16,1
Armenia,ARM,"Apr 12, 2020",30,2
Armenia,ARM,"Apr 13, 2020",46,0
Armenia,ARM,"Apr 14, 2020",26,1
Armenia,ARM,"Apr 15, 2020",72,3
Armenia,ARM,"Apr 16, 2020",48,1
Armenia,ARM,"Apr 17, 2020",42,1
Armenia,ARM,"Apr 18, 2020",47,1
Armenia,ARM,"Apr 19, 2020",43,0
Armenia,ARM,"Apr 20, 2020",48,2
Armenia,ARM,"Apr 21, 2020",62,2
Armenia,ARM,"Apr 22, 2020",72,0
Armenia,ARM,"Apr 23, 2020",50,0
Armenia,ARM,"Apr 24, 2020",73,3
Armenia,ARM,"Apr 25, 2020",81,1
Armenia,ARM,"Apr 26, 2020",69,0
Armenia,ARM,"Apr 27, 2020",62,1
Armenia,ARM,"Apr 28, 2020",59,1
Armenia,ARM,"Apr 29, 2020",65,0
Armenia,ARM,"Apr 30, 2020",0,0
Armenia,ARM,"May 1, 2020",134,2
Armenia,ARM,"May 2, 2020",82,1
Armenia,ARM,"May 3, 2020",125,0
Armenia,ARM,"May 4, 2020",113,2
Armenia,ARM,"May 5, 2020",121,4
Armenia,ARM,"May 6, 2020",112,1
Armenia,ARM,"May 7, 2020",163,0
Armenia,ARM,"May 8, 2020",102,2
Armenia,ARM,"May 9, 2020",145,1
Armenia,ARM,"May 10, 2020",146,1
Armenia,ARM,"May 11, 2020",138,1
Armenia,ARM,"May 12, 2020",79,1
Armenia,ARM,"May 13, 2020",146,1
Armenia,ARM,"May 14, 2020",180,1
Armenia,ARM,"May 15, 2020",142,1
Armenia,ARM,"May 16, 2020",184,3
Armenia,ARM,"May 17, 2020",239,3
Armenia,ARM,"May 18, 2020",189,5
Armenia,ARM,"May 19, 2020",351,1
Armenia,ARM,"May 20, 2020",218,3
Armenia,ARM,"May 21, 2020",230,3
Aruba,ABW,"Mar 13, 2020",2,0
Aruba,ABW,"Mar 20, 2020",2,0
Aruba,ABW,"Mar 24, 2020",8,0
Aruba,ABW,"Mar 25, 2020",5,0
Aruba,ABW,"Mar 26, 2020",2,0
Aruba,ABW,"Mar 27, 2020",9,0
Aruba,ABW,"Mar 28, 2020",0,0
Aruba,ABW,"Mar 29, 2020",0,0
Aruba,ABW,"Mar 30, 2020",22,0
Aruba,ABW,"Apr 1, 2020",5,0
Aruba,ABW,"Apr 2, 2020",0,0
Aruba,ABW,"Apr 3, 2020",5,0
Aruba,ABW,"Apr 4, 2020",2,0
Aruba,ABW,"Apr 5, 2020",2,0
Aruba,ABW,"Apr 6, 2020",0,0
Aruba,ABW,"Apr 7, 2020",7,0
Aruba,ABW,"Apr 8, 2020",3,0
Aruba,ABW,"Apr 9, 2020",3,0
Aruba,ABW,"Apr 10, 2020",5,0
Aruba,ABW,"Apr 11, 2020",4,0
Aruba,ABW,"Apr 12, 2020",6,0
Aruba,ABW,"Apr 13, 2020",0,0
Aruba,ABW,"Apr 14, 2020",0,0
Aruba,ABW,"Apr 15, 2020",0,0
Aruba,ABW,"Apr 16, 2020",1,1
Aruba,ABW,"Apr 17, 2020",2,0
Aruba,ABW,"Apr 18, 2020",1,1
Aruba,ABW,"Apr 19, 2020",0,0
Aruba,ABW,"Apr 20, 2020",1,0
Aruba,ABW,"Apr 21, 2020",0,0
Aruba,ABW,"Apr 22, 2020",0,0
Aruba,ABW,"Apr 23, 2020",3,0
Aruba,ABW,"Apr 24, 2020",0,0
Aruba,ABW,"Apr 25, 2020",0,0
Aruba,ABW,"Apr 26, 2020",0,0
Aruba,ABW,"Apr 27, 2020",0,0
Aruba,ABW,"Apr 28, 2020",0,0
Aruba,ABW,"Apr 29, 2020",0,0
Aruba,ABW,"Apr 30, 2020",0,0
Aruba,ABW,"May 1, 2020",0,0
Aruba,ABW,"May 2, 2020",0,0
Aruba,ABW,"May 3, 2020",0,0
Aruba,ABW,"May 4, 2020",0,0
Aruba,ABW,"May 5, 2020",0,0
Aruba,ABW,"May 6, 2020",0,0
Aruba,ABW,"May 7, 2020",1,0
Aruba,ABW,"May 8, 2020",0,1
Aruba,ABW,"May 9, 2020",0,0
Aruba,ABW,"May 10, 2020",0,0
Aruba,ABW,"May 11, 2020",0,0
Aruba,ABW,"May 12, 2020",0,0
Aruba,ABW,"May 13, 2020",0,0
Aruba,ABW,"May 14, 2020",0,0
Aruba,ABW,"May 15, 2020",0,0
Aruba,ABW,"May 16, 2020",0,0
Aruba,ABW,"May 17, 2020",0,0
Aruba,ABW,"May 18, 2020",0,0
Aruba,ABW,"May 19, 2020",0,0
Aruba,ABW,"May 20, 2020",0,0
Aruba,ABW,"May 21, 2020",0,0
Asia,,"Dec 31, 2019",27,0
Asia,,"Jan 1, 2020",0,0
Asia,,"Jan 2, 2020",0,0
Asia,,"Jan 3, 2020",17,0
Asia,,"Jan 4, 2020",0,0
Asia,,"Jan 5, 2020",15,0
Asia,,"Jan 6, 2020",0,0
Asia,,"Jan 7, 2020",0,0
Asia,,"Jan 8, 2020",0,0
Asia,,"Jan 9, 2020",0,0
Asia,,"Jan 10, 2020",0,0
Asia,,"Jan 11, 2020",0,1
Asia,,"Jan 12, 2020",0,0
Asia,,"Jan 13, 2020",1,0
Asia,,"Jan 14, 2020",0,0
Asia,,"Jan 15, 2020",1,1
Asia,,"Jan 16, 2020",0,0
Asia,,"Jan 17, 2020",5,0
Asia,,"Jan 18, 2020",17,0
Asia,,"Jan 19, 2020",136,1
Asia,,"Jan 20, 2020",20,0
Asia,,"Jan 21, 2020",152,3
Asia,,"Jan 22, 2020",142,11
Asia,,"Jan 23, 2020",97,0
Asia,,"Jan 24, 2020",266,9
Asia,,"Jan 25, 2020",448,15
Asia,,"Jan 26, 2020",669,15
Asia,,"Jan 27, 2020",794,25
Asia,,"Jan 28, 2020",1765,25
Asia,,"Jan 29, 2020",1475,26
Asia,,"Jan 30, 2020",1752,38
Asia,,"Jan 31, 2020",1994,43
Asia,,"Feb 1, 2020",2110,46
Asia,,"Feb 2, 2020",2604,46
Asia,,"Feb 3, 2020",2814,57
Asia,,"Feb 4, 2020",3240,65
Asia,,"Feb 5, 2020",3895,66
Asia,,"Feb 6, 2020",3739,72
Asia,,"Feb 7, 2020",3172,73
Asia,,"Feb 8, 2020",3433,86
Asia,,"Feb 9, 2020",2618,89
Asia,,"Feb 10, 2020",2981,97
Asia,,"Feb 11, 2020",2495,108
Asia,,"Feb 12, 2020",2031,97
Asia,,"Feb 13, 2020",15149,255
Asia,,"Feb 14, 2020",4166,13
Asia,,"Feb 15, 2020",2558,143
Asia,,"Feb 16, 2020",2028,142
Asia,,"Feb 17, 2020",2066,106
Asia,,"Feb 18, 2020",1896,98
Asia,,"Feb 19, 2020",1776,139
Asia,,"Feb 20, 2020",453,114
Asia,,"Feb 21, 2020",979,119
Asia,,"Feb 22, 2020",1048,112
Asia,,"Feb 23, 2020",945,102
Asia,,"Feb 24, 2020",413,155
Asia,,"Feb 25, 2020",675,75
Asia,,"Feb 26, 2020",756,58
Asia,,"Feb 27, 2020",986,36
Asia,,"Feb 28, 2020",920,52
Asia,,"Feb 29, 2020",1525,58
Asia,,"Mar 1, 2020",1405,48
Asia,,"Mar 2, 2020",1328,59
Asia,,"Mar 3, 2020",1273,50
Asia,,"Mar 4, 2020",1514,52
Asia,,"Mar 5, 2020",1253,49
Asia,,"Mar 6, 2020",1357,54
Asia,,"Mar 7, 2020",1962,47
Asia,,"Mar 8, 2020",1625,54
Asia,,"Mar 9, 2020",1165,78
Asia,,"Mar 10, 2020",915,65
Asia,,"Mar 11, 2020",1345,86
Asia,,"Mar 12, 2020",1630,88
Asia,,"Mar 13, 2020",1373,88
Asia,,"Mar 14, 2020",1825,116
Asia,,"Mar 15, 2020",1803,111
Asia,,"Mar 16, 2020",1943,135
Asia,,"Mar 17, 2020",1823,150
Asia,,"Mar 18, 2020",1952,162
Asia,,"Mar 19, 2020",2101,167
Asia,,"Mar 20, 2020",2405,187
Asia,,"Mar 21, 2020",2539,177
Asia,,"Mar 22, 2020",2979,174
Asia,,"Mar 23, 2020",2738,187
Asia,,"Mar 24, 2020",3214,172
Asia,,"Mar 25, 2020",4127,159
Asia,,"Mar 26, 2020",4617,193
Asia,,"Mar 27, 2020",5386,241
Asia,,"Mar 28, 2020",7041,203
Asia,,"Mar 29, 2020",7375,226
Asia,,"Mar 30, 2020",7108,200
Asia,,"Mar 31, 2020",7602,219
Asia,,"Apr 1, 2020",7793,235
Asia,,"Apr 2, 2020",8429,278
Asia,,"Apr 3, 2020",8875,295
Asia,,"Apr 4, 2020",6305,150
Asia,,"Apr 5, 2020",12331,444
Asia,,"Apr 6, 2020",10209,328
Asia,,"Apr 7, 2020",9368,279
Asia,,"Apr 8, 2020",9617,316
Asia,,"Apr 9, 2020",9526,288
Asia,,"Apr 10, 2020",10176,351
Asia,,"Apr 11, 2020",11050,329
Asia,,"Apr 12, 2020",13084,386
Asia,,"Apr 13, 2020",11521,388
Asia,,"Apr 14, 2020",11760,342
Asia,,"Apr 15, 2020",11234,389
Asia,,"Apr 16, 2020",11417,340
Asia,,"Apr 17, 2020",12990,1631
Asia,,"Apr 18, 2020",11827,364
Asia,,"Apr 19, 2020",12298,309
Asia,,"Apr 20, 2020",12311,377
Asia,,"Apr 21, 2020",14193,351
Asia,,"Apr 22, 2020",13287,345
Asia,,"Apr 23, 2020",11484,426
Asia,,"Apr 24, 2020",13533,361
Asia,,"Apr 25, 2020",13116,381
Asia,,"Apr 26, 2020",12446,347
Asia,,"Apr 27, 2020",11442,288
Asia,,"Apr 28, 2020",11100,363
Asia,,"Apr 29, 2020",11703,334
Asia,,"Apr 30, 2020",12758,358
Asia,,"May 1, 2020",13048,355
Asia,,"May 2, 2020",13388,332
Asia,,"May 3, 2020",12162,376
Asia,,"May 4, 2020",12683,291
Asia,,"May 5, 2020",14495,449
Asia,,"May 6, 2020",14230,371
Asia,,"May 7, 2020",16322,371
Asia,,"May 8, 2020",15676,372
Asia,,"May 9, 2020",15950,334
Asia,,"May 10, 2020",16202,342
Asia,,"May 11, 2020",17426,319
Asia,,"May 12, 2020",15459,322
Asia,,"May 13, 2020",18508,369
Asia,,"May 14, 2020",18144,394
Asia,,"May 15, 2020",18607,368
Asia,,"May 16, 2020",20087,379
Asia,,"May 17, 2020",19847,342
Asia,,"May 18, 2020",21036,411
Asia,,"May 19, 2020",20721,391
Asia,,"May 20, 2020",21542,384
Asia,,"May 21, 2020",22720,346
Asia excl. China,,"Dec 31, 2019",0,0
Asia excl. China,,"Jan 1, 2020",0,0
Asia excl. China,,"Jan 2, 2020",0,0
Asia excl. China,,"Jan 3, 2020",0,0
Asia excl. China,,"Jan 4, 2020",0,0
Asia excl. China,,"Jan 5, 2020",0,0
Asia excl. China,,"Jan 6, 2020",0,0
Asia excl. China,,"Jan 7, 2020",0,0
Asia excl. China,,"Jan 8, 2020",0,0
Asia excl. China,,"Jan 9, 2020",0,0
Asia excl. China,,"Jan 10, 2020",0,0
Asia excl. China,,"Jan 11, 2020",0,0
Asia excl. China,,"Jan 12, 2020",0,0
Asia excl. China,,"Jan 13, 2020",1,0
Asia excl. China,,"Jan 14, 2020",0,0
Asia excl. China,,"Jan 15, 2020",1,0
Asia excl. China,,"Jan 16, 2020",0,0
Asia excl. China,,"Jan 17, 2020",1,0
Asia excl. China,,"Jan 18, 2020",0,0
Asia excl. China,,"Jan 19, 2020",0,0
Asia excl. China,,"Jan 20, 2020",1,0
Asia excl. China,,"Jan 21, 2020",1,0
Asia excl. China,,"Jan 22, 2020",2,0
Asia excl. China,,"Jan 23, 2020",0,0
Asia excl. China,,"Jan 24, 2020",7,0
Asia excl. China,,"Jan 25, 2020",7,0
Asia excl. China,,"Jan 26, 2020",4,0
Asia excl. China,,"Jan 27, 2020",7,0
Asia excl. China,,"Jan 28, 2020",12,0
Asia excl. China,,"Jan 29, 2020",9,0
Asia excl. China,,"Jan 30, 2020",12,0
Asia excl. China,,"Jan 31, 2020",14,0
Asia excl. China,,"Feb 1, 2020",15,0
Asia excl. China,,"Feb 2, 2020",14,1
Asia excl. China,,"Feb 3, 2020",2,0
Asia excl. China,,"Feb 4, 2020",3,0
Asia excl. China,,"Feb 5, 2020",23,0
Asia excl. China,,"Feb 6, 2020",12,0
Asia excl. China,,"Feb 7, 2020",12,0
Asia excl. China,,"Feb 8, 2020",15,0
Asia excl. China,,"Feb 9, 2020",11,0
Asia excl. China,,"Feb 10, 2020",7,0
Asia excl. China,,"Feb 11, 2020",5,0
Asia excl. China,,"Feb 12, 2020",3,0
Asia excl. China,,"Feb 13, 2020",8,1
Asia excl. China,,"Feb 14, 2020",10,0
Asia excl. China,,"Feb 15, 2020",20,0
Asia excl. China,,"Feb 16, 2020",21,0
Asia excl. China,,"Feb 17, 2020",14,1
Asia excl. China,,"Feb 18, 2020",6,0
Asia excl. China,,"Feb 19, 2020",26,0
Asia excl. China,,"Feb 20, 2020",59,2
Asia excl. China,,"Feb 21, 2020",88,1
Asia excl. China,,"Feb 22, 2020",222,3
Asia excl. China,,"Feb 23, 2020",298,4
Asia excl. China,,"Feb 24, 2020",195,5
Asia excl. China,,"Feb 25, 2020",160,5
